Toxoplasma gondii, protozoa
Trichomonas vaginalis, protozoa
Trypanosoma brucei, protozoa
Trypanosoma conorhini, protozoa
Trypanosoma cruzi, protozoa
Trypanosoma grayi, protozoa
Trypanosoma rangeli, protozoa
Trypanosoma theileri, protozoa
Acinonyx jubatus, vertebrate_mammalian
Ailuropoda melanoleuca, vertebrate_mammalian
Aotus nancymaae, vertebrate_mammalian
Artibeus jamaicensis, vertebrate_mammalian
Arvicanthis niloticus, vertebrate_mammalian
Arvicola amphibius, vertebrate_mammalian
Balaenoptera acutorostrata, vertebrate_mammalian
Balaenoptera musculus, vertebrate_mammalian
Bison bison, vertebrate_mammalian
Bos indicus, vertebrate_mammalian
Bos indicus x Bos taurus, vertebrate_mammalian
Bos mutus, vertebrate_mammalian
Bos taurus, vertebrate_mammalian
Bubalus bubalis, vertebrate_mammalian
Callithrix jacchus, vertebrate_mammalian
Callorhinus ursinus, vertebrate_mammalian
Camelus bactrianus, vertebrate_mammalian
Camelus dromedarius, vertebrate_mammalian
Camelus ferus, vertebrate_mammalian
Canis lupus dingo, vertebrate_mammalian
Canis lupus familiaris, vertebrate_mammalian
Capra hircus, vertebrate_mammalian
Carlito syrichta, vertebrate_mammalian
Castor canadensis, vertebrate_mammalian
Cavia porcellus, vertebrate_mammalian
Cebus imitator, vertebrate_mammalian
Ceratotherium simum, vertebrate_mammalian
Cercocebus atys, vertebrate_mammalian
Cervus canadensis, vertebrate_mammalian
Cervus elaphus, vertebrate_mammalian
Chinchilla lanigera, vertebrate_mammalian
Chlorocebus sabaeus, vertebrate_mammalian
Choloepus didactylus, vertebrate_mammalian
Chrysochloris asiatica, vertebrate_mammalian
Colobus angolensis, vertebrate_mammalian
Condylura cristata, vertebrate_mammalian
Cricetulus griseus, vertebrate_mammalian
Dasypus novemcinctus, vertebrate_mammalian
Delphinapterus leucas, vertebrate_mammalian
Desmodus rotundus, vertebrate_mammalian
Dipodomys ordii, vertebrate_mammalian
Dipodomys spectabilis, vertebrate_mammalian
Dromiciops gliroides, vertebrate_mammalian
Echinops telfairi, vertebrate_mammalian
Elephantulus edwardii, vertebrate_mammalian
Enhydra lutris, vertebrate_mammalian
Eptesicus fuscus, vertebrate_mammalian
Equus asinus, vertebrate_mammalian
Equus caballus, vertebrate_mammalian
Equus przewalskii, vertebrate_mammalian
Erinaceus europaeus, vertebrate_mammalian
Eumetopias jubatus, vertebrate_mammalian
Felis catus, vertebrate_mammalian
Fukomys damarensis, vertebrate_mammalian
Galeopterus variegatus, vertebrate_mammalian
Globicephala melas, vertebrate_mammalian
Gorilla gorilla, vertebrate_mammalian
Gracilinanus agilis, vertebrate_mammalian
Grammomys surdaster, vertebrate_mammalian
Halichoerus grypus, vertebrate_mammalian
Heterocephalus glaber, vertebrate_mammalian
Hipposideros armiger, vertebrate_mammalian
Homo sapiens, vertebrate_mammalian
Hyaena hyaena, vertebrate_mammalian
Hylobates moloch, vertebrate_mammalian
Ictidomys tridecemlineatus, vertebrate_mammalian
Jaculus jaculus, vertebrate_mammalian
Lagenorhynchus obliquidens, vertebrate_mammalian
Leptonychotes weddellii, vertebrate_mammalian
Lipotes vexillifer, vertebrate_mammalian
Lontra canadensis, vertebrate_mammalian
Loxodonta africana, vertebrate_mammalian
Lynx canadensis, vertebrate_mammalian
Macaca fascicularis, vertebrate_mammalian
Macaca mulatta, vertebrate_mammalian
Macaca nemestrina, vertebrate_mammalian
Mandrillus leucophaeus, vertebrate_mammalian
Manis javanica, vertebrate_mammalian
Manis pentadactyla, vertebrate_mammalian
Marmota flaviventris, vertebrate_mammalian
Marmota marmota, vertebrate_mammalian
Mastomys coucha, vertebrate_mammalian
Meriones unguiculatus, vertebrate_mammalian
Mesocricetus auratus, vertebrate_mammalian
Microcebus murinus, vertebrate_mammalian
Microtus ochrogaster, vertebrate_mammalian
Microtus oregoni, vertebrate_mammalian
Miniopterus natalensis, vertebrate_mammalian
Mirounga leonina, vertebrate_mammalian
Molossus molossus, vertebrate_mammalian
Monodelphis domestica, vertebrate_mammalian
Monodon monoceros, vertebrate_mammalian
Mus caroli, vertebrate_mammalian
Mus musculus, vertebrate_mammalian
Mus pahari, vertebrate_mammalian
Mustela erminea, vertebrate_mammalian
Mustela putorius, vertebrate_mammalian
Myotis brandtii, vertebrate_mammalian
Myotis davidii, vertebrate_mammalian
Myotis lucifugus, vertebrate_mammalian
Myotis myotis, vertebrate_mammalian
Nannospalax galili, vertebrate_mammalian
Neomonachus schauinslandi, vertebrate_mammalian
Neophocaena asiaeorientalis, vertebrate_mammalian
Neovison vison, vertebrate_mammalian
Nomascus leucogenys, vertebrate_mammalian
Ochotona curzoniae, vertebrate_mammalian
Ochotona princeps, vertebrate_mammalian
Octodon degus, vertebrate_mammalian
Odobenus rosmarus, vertebrate_mammalian
Odocoileus virginianus, vertebrate_mammalian
Onychomys torridus, vertebrate_mammalian
Orcinus orca, vertebrate_mammalian
Ornithorhynchus anatinus, vertebrate_mammalian
Orycteropus afer, vertebrate_mammalian
Oryctolagus cuniculus, vertebrate_mammalian
Oryx dammah, vertebrate_mammalian
Otolemur garnettii, vertebrate_mammalian
Ovis aries, vertebrate_mammalian
Pan paniscus, vertebrate_mammalian
Pan troglodytes, vertebrate_mammalian
Panthera leo, vertebrate_mammalian
Panthera pardus, vertebrate_mammalian
Panthera tigris, vertebrate_mammalian
Pantholops hodgsonii, vertebrate_mammalian
Papio anubis, vertebrate_mammalian
Peromyscus leucopus, vertebrate_mammalian
Peromyscus maniculatus, vertebrate_mammalian
Phascolarctos cinereus, vertebrate_mammalian
Phoca vitulina, vertebrate_mammalian
Phocoena sinus, vertebrate_mammalian
Phyllostomus discolor, vertebrate_mammalian
Physeter catodon, vertebrate_mammalian
Piliocolobus tephrosceles, vertebrate_mammalian
Pipistrellus kuhlii, vertebrate_mammalian
Pongo abelii, vertebrate_mammalian
Prionailurus bengalensis, vertebrate_mammalian
Propithecus coquereli, vertebrate_mammalian
Pteropus alecto, vertebrate_mammalian
Pteropus giganteus, vertebrate_mammalian
Pteropus vampyrus, vertebrate_mammalian
Puma concolor, vertebrate_mammalian
Puma yagouaroundi, vertebrate_mammalian
Rattus norvegicus, vertebrate_mammalian
Rattus rattus, vertebrate_mammalian
Rhinolophus ferrumequinum, vertebrate_mammalian
Rhinolophus sinicus, vertebrate_mammalian
Rhinopithecus bieti, vertebrate_mammalian
Rhinopithecus roxellana, vertebrate_mammalian
Rousettus aegyptiacus, vertebrate_mammalian
Saimiri boliviensis, vertebrate_mammalian
Sapajus apella, vertebrate_mammalian
Sarcophilus harrisii, vertebrate_mammalian
Sorex araneus, vertebrate_mammalian
Sturnira hondurensis, vertebrate_mammalian
Suricata suricatta, vertebrate_mammalian
Sus scrofa, vertebrate_mammalian
Tachyglossus aculeatus, vertebrate_mammalian
Talpa occidentalis, vertebrate_mammalian
Theropithecus gelada, vertebrate_mammalian
Trachypithecus francoisi, vertebrate_mammalian
Trichechus manatus, vertebrate_mammalian
Trichosurus vulpecula, vertebrate_mammalian
Tupaia chinensis, vertebrate_mammalian
Tursiops truncatus, vertebrate_mammalian
Urocitellus parryii, vertebrate_mammalian
Ursus arctos, vertebrate_mammalian
Ursus maritimus, vertebrate_mammalian
Vicugna pacos, vertebrate_mammalian
Vombatus ursinus, vertebrate_mammalian
Vulpes lagopus, vertebrate_mammalian
Vulpes vulpes, vertebrate_mammalian
Zalophus californianus, vertebrate_mammalian
Acanthisitta chloris, vertebrate_other
Acanthochromis polyacanthus, vertebrate_other
Acanthopagrus latus, vertebrate_other
Acipenser ruthenus, vertebrate_other
Alligator mississippiensis, vertebrate_other
Alligator sinensis, vertebrate_other
Alosa sapidissima, vertebrate_other
Amblyraja radiata, vertebrate_other
Amphiprion ocellaris, vertebrate_other
Anabas testudineus, vertebrate_other
Anarrhichthys ocellatus, vertebrate_other
Anas platyrhynchos, vertebrate_other
Anguilla anguilla, vertebrate_other
Anolis carolinensis, vertebrate_other
Anser cygnoides, vertebrate_other
Antrostomus carolinensis, vertebrate_other
Apaloderma vittatum, vertebrate_other
Aptenodytes forsteri, vertebrate_other
Apteryx mantelli, vertebrate_other
Apteryx rowi, vertebrate_other
Aquila chrysaetos, vertebrate_other
Archocentrus centrarchus, vertebrate_other
Astatotilapia calliptera, vertebrate_other
Astyanax mexicanus, vertebrate_other
Athene cunicularia, vertebrate_other
Austrofundulus limnaeus, vertebrate_other
Aythya fuligula, vertebrate_other
Balearica regulorum, vertebrate_other
Betta splendens, vertebrate_other
Boleophthalmus pectinirostris, vertebrate_other
Buceros rhinoceros, vertebrate_other
Bufo bufo, vertebrate_other
Bufo gargarizans, vertebrate_other
Calidris pugnax, vertebrate_other
Callorhinchus milii, vertebrate_other
Calypte anna, vertebrate_other
Camarhynchus parvulus, vertebrate_other
Carassius auratus, vertebrate_other
Carcharodon carcharias, vertebrate_other
Cariama cristata, vertebrate_other
Catharus ustulatus, vertebrate_other
Centrocercus urophasianus, vertebrate_other
Chaetura pelagica, vertebrate_other
Chanos chanos, vertebrate_other
Charadrius vociferus, vertebrate_other
Cheilinus undulatus, vertebrate_other
Chelmon rostratus, vertebrate_other
Chelonia mydas, vertebrate_other
Chelonoidis abingdonii, vertebrate_other
Chiloscyllium plagiosum, vertebrate_other
Chiroxiphia lanceolata, vertebrate_other
Chlamydotis macqueenii, vertebrate_other
Chrysemys picta, vertebrate_other
Clupea harengus, vertebrate_other
Colius striatus, vertebrate_other
Colossoma macropomum, vertebrate_other
Columba livia, vertebrate_other
Corapipo altera, vertebrate_other
Coregonus clupeaformis, vertebrate_other
Corvus brachyrhynchos, vertebrate_other
Corvus cornix, vertebrate_other
Corvus kubaryi, vertebrate_other
Corvus moneduloides, vertebrate_other
Cottoperca gobio, vertebrate_other
Coturnix japonica, vertebrate_other
Crocodylus porosus, vertebrate_other
Crotalus tigris, vertebrate_other
Cuculus canorus, vertebrate_other
Cyanistes caeruleus, vertebrate_other
Cyclopterus lumpus, vertebrate_other
Cygnus atratus, vertebrate_other
Cygnus olor, vertebrate_other
Cynoglossus semilaevis, vertebrate_other
Cyprinodon tularosa, vertebrate_other
Cyprinodon variegatus, vertebrate_other
Cyprinus carpio, vertebrate_other
Danio rerio, vertebrate_other
Denticeps clupeoides, vertebrate_other
Dermochelys coriacea, vertebrate_other
Dromaius novaehollandiae, vertebrate_other
Dryobates pubescens, vertebrate_other
Echeneis naucrates, vertebrate_other
Egretta garzetta, vertebrate_other
Electrophorus electricus, vertebrate_other
Empidonax traillii, vertebrate_other
Epinephelus lanceolatus, vertebrate_other
Erpetoichthys calabaricus, vertebrate_other
Esox lucius, vertebrate_other
Etheostoma cragini, vertebrate_other
Etheostoma spectabile, vertebrate_other
Eurypyga helias, vertebrate_other
Falco cherrug, vertebrate_other
Falco naumanni, vertebrate_other
Falco peregrinus, vertebrate_other
Falco rusticolus, vertebrate_other
Ficedula albicollis, vertebrate_other
Fulmarus glacialis, vertebrate_other
Fundulus heteroclitus, vertebrate_other
Gadus morhua, vertebrate_other
Gallus gallus, vertebrate_other
Gambusia affinis, vertebrate_other
Gasterosteus aculeatus, vertebrate_other
Gavia stellata, vertebrate_other
Gavialis gangeticus, vertebrate_other
Gekko japonicus, vertebrate_other
Geospiza fortis, vertebrate_other
Geotrypetes seraphini, vertebrate_other
Gopherus evgoodei, vertebrate_other
Gouania willdenowi, vertebrate_other
Gymnodraco acuticeps, vertebrate_other
Haliaeetus albicilla, vertebrate_other
Haliaeetus leucocephalus, vertebrate_other
Haplochromis burtoni, vertebrate_other
Hippocampus comes, vertebrate_other
Hippoglossus hippoglossus, vertebrate_other
Hippoglossus stenolepis, vertebrate_other
Hirundo rustica, vertebrate_other
Ictalurus punctatus, vertebrate_other
Kryptolebias marmoratus, vertebrate_other
Labrus bergylta, vertebrate_other
Lacerta agilis, vertebrate_other
Lagopus leucura, vertebrate_other
Larimichthys crocea, vertebrate_other
Lates calcarifer, vertebrate_other
Latimeria chalumnae, vertebrate_other
Lepidothrix coronata, vertebrate_other
Lepisosteus oculatus, vertebrate_other
Leptosomus discolor, vertebrate_other
Lonchura striata, vertebrate_other
Manacus vitellinus, vertebrate_other
Mastacembelus armatus, vertebrate_other
Mauremys reevesii, vertebrate_other
Maylandia zebra, vertebrate_other
Megalops cyprinoides, vertebrate_other
Melanotaenia boesemani, vertebrate_other
Meleagris gallopavo, vertebrate_other
Melopsittacus undulatus, vertebrate_other
Merops nubicus, vertebrate_other
Mesitornis unicolor, vertebrate_other
Microcaecilia unicolor, vertebrate_other
Micropterus salmoides, vertebrate_other
Molothrus ater, vertebrate_other
Monopterus albus, vertebrate_other
Morone saxatilis, vertebrate_other
Motacilla alba, vertebrate_other
Myripristis murdjan, vertebrate_other
Nanorana parkeri, vertebrate_other
Nematolebias whitei, vertebrate_other
Neolamprologus brichardi, vertebrate_other
Neopelma chrysocephalum, vertebrate_other
Nestor notabilis, vertebrate_other
Nipponia nippon, vertebrate_other
Notechis scutatus, vertebrate_other
Nothobranchius furzeri, vertebrate_other
Nothoprocta perdicaria, vertebrate_other
Notolabrus celidotus, vertebrate_other
Notothenia coriiceps, vertebrate_other
Numida meleagris, vertebrate_other
Oncorhynchus keta, vertebrate_other
Oncorhynchus kisutch, vertebrate_other
Oncorhynchus mykiss, vertebrate_other
Oncorhynchus nerka, vertebrate_other
Oncorhynchus tshawytscha, vertebrate_other
Onychostruthus taczanowskii, vertebrate_other
Opisthocomus hoazin, vertebrate_other
Oreochromis aureus, vertebrate_other
Oreochromis niloticus, vertebrate_other
Oryzias latipes, vertebrate_other
Oryzias melastigma, vertebrate_other
Oxyura jamaicensis, vertebrate_other
Pangasianodon hypophthalmus, vertebrate_other
Pantherophis guttatus, vertebrate_other
Paralichthys olivaceus, vertebrate_other
Parambassis ranga, vertebrate_other
Paramormyrops kingsleyae, vertebrate_other
Parus major, vertebrate_other
Passer montanus, vertebrate_other
Pelecanus crispus, vertebrate_other
Pelodiscus sinensis, vertebrate_other
Perca flavescens, vertebrate_other
Perca fluviatilis, vertebrate_other
Periophthalmus magnuspinnatus, vertebrate_other
Petromyzon marinus, vertebrate_other
Phaethon lepturus, vertebrate_other
Phalacrocorax carbo, vertebrate_other
Phasianus colchicus, vertebrate_other
Pimephales promelas, vertebrate_other
Pipra filicauda, vertebrate_other
Plectropomus leopardus, vertebrate_other
Podarcis muralis, vertebrate_other
Poecilia formosa, vertebrate_other
Poecilia latipinna, vertebrate_other
Poecilia mexicana, vertebrate_other
Poecilia reticulata, vertebrate_other
Pogona vitticeps, vertebrate_other
Polyodon spathula, vertebrate_other
Polypterus senegalus, vertebrate_other
Protobothrops mucrosquamatus, vertebrate_other
Protopterus annectens, vertebrate_other
Pseudochaenichthys georgianus, vertebrate_other
Pseudonaja textilis, vertebrate_other
Pseudopodoces humilis, vertebrate_other
Pterocles gutturalis, vertebrate_other
Pundamilia nyererei, vertebrate_other
Pungitius pungitius, vertebrate_other
Puntigrus tetrazona, vertebrate_other
Pygocentrus nattereri, vertebrate_other
Pygoscelis adeliae, vertebrate_other
Pyrgilauda ruficollis, vertebrate_other
Python bivittatus, vertebrate_other
Rana temporaria, vertebrate_other
Rhinatrema bivittatum, vertebrate_other
Rhincodon typus, vertebrate_other
Salarias fasciatus, vertebrate_other
Salmo salar, vertebrate_other
Salmo trutta, vertebrate_other
Salvelinus alpinus, vertebrate_other
Salvelinus namaycush, vertebrate_other
Salvelinus sp. IW2-2015, vertebrate_other
Sander lucioperca, vertebrate_other
Sceloporus undulatus, vertebrate_other
Scleropages formosus, vertebrate_other
Scophthalmus maximus, vertebrate_other
Scyliorhinus canicula, vertebrate_other
Sebastes umbrosus, vertebrate_other
Serinus canaria, vertebrate_other
Seriola dumerili, vertebrate_other
Seriola lalandi, vertebrate_other
Simochromis diagramma, vertebrate_other
Siniperca chuatsi, vertebrate_other
Sinocyclocheilus anshuiensis, vertebrate_other
Sinocyclocheilus grahami, vertebrate_other
Sinocyclocheilus rhinocerous, vertebrate_other
Solea senegalensis, vertebrate_other
Sparus aurata, vertebrate_other
Sphaeramia orbicularis, vertebrate_other
Stegastes partitus, vertebrate_other
Strigops habroptila, vertebrate_other
Struthio camelus, vertebrate_other
Sturnus vulgaris, vertebrate_other
Syngnathus acus, vertebrate_other
Tachysurus fulvidraco, vertebrate_other
Taeniopygia guttata, vertebrate_other
Takifugu rubripes, vertebrate_other
Tauraco erythrolophus, vertebrate_other
Terrapene carolina, vertebrate_other
Thalassophryne amazonica, vertebrate_other
Thamnophis elegans, vertebrate_other
Thamnophis sirtalis, vertebrate_other
Thunnus albacares, vertebrate_other
Thunnus maccoyii, vertebrate_other
Tinamus guttatus, vertebrate_other
Toxotes jaculatrix, vertebrate_other
Trachemys scripta, vertebrate_other
Trematomus bernacchii, vertebrate_other
Tyto alba, vertebrate_other
Varanus komodoensis, vertebrate_other
Xenopus laevis, vertebrate_other
Xenopus tropicalis, vertebrate_other
Xiphias gladius, vertebrate_other
Xiphophorus couchianus, vertebrate_other
Xiphophorus hellerii, vertebrate_other
Xiphophorus maculatus, vertebrate_other
Zonotrichia albicollis, vertebrate_other
Zootoca vivipara, vertebrate_other
